key,HeroLevel,InGameLevel,Takedowns,KillingBlows,Assists,Deaths,HighestKillStreak,HeroDamage,SiegeDamage,Healing,SelfHealing,DamageTaken,ExperienceContribution,MercCampCaptures,date,type
Zarya,8,19,14,3,11,4,8,36406,65316,39674,19759,61998,11035,1,7/20/17,Warrior
Zarya,8,19,14,3,11,4,8,36666,65471,39929,19729,61985,11085,1,7/21/17,Warrior
Zarya,8,19,14,3,11,4,8,36659,65302,39960,19631,61759,11040,1,7/22/17,Warrior
Zarya,8,20,14,3,11,4,8,36863,65946,40128,19889,62364,11087,1,7/23/17,Warrior
Zarya,8,20,14,3,11,4,7,36415,65454,39906,19768,61702,11162,1,7/24/17,Warrior
Zarya,6,20,14,3,11,4,7,34972,64138,38012,18893,60842,11220,1,7/25/17,Warrior
Zarya,5,20,14,3,11,4,7,35294,63877,37893,18899,61750,11117,1,7/26/17,Warrior
Zarya,6,19,14,2,11,4,7,35173,62742,37980,18779,61108,10947,1,7/27/17,Warrior
Zarya,6,20,14,3,11,4,7,35645,64062,38239,19057,61574,11078,1,7/28/17,Warrior
Zarya,6,19,14,3,11,4,7,35609,63945,38211,19024,61496,11027,1,7/29/17,Warrior
Zarya,6,20,14,3,11,4,7,34735,63508,37759,18847,61016,11067,1,7/30/17,Warrior
Zarya,6,19,14,3,11,4,7,35110,64026,38002,18830,60746,11046,1,7/31/17,Warrior
Zarya,7,19,14,3,10,4,7,35989,64465,38718,19032,61201,10830,1,8/1/17,Warrior
Zarya,8,19,14,2,10,4,7,35859,65060,39239,19516,61645,10824,1,8/2/17,Warrior
Zarya,8,19,13,2,10,4,7,35542,64000,38929,19404,61277,10713,1,8/3/17,Warrior
Zarya,8,19,14,3,11,4,7,36416,65604,39623,19603,62182,10920,1,8/4/17,Warrior
Zarya,8,19,14,3,11,4,8,36215,64877,39407,19600,61832,10825,1,8/5/17,Warrior
Zarya,8,19,14,2,11,4,7,36218,64612,39521,19600,62182,10815,1,8/6/17,Warrior
Zarya,8,19,14,3,10,4,7,36783,65222,39760,19667,62115,10845,1,8/7/17,Warrior
Zarya,8,19,14,3,11,4,8,36548,64206,39852,19558,61306,10843,1,8/8/17,Warrior
Zarya,7,19,14,3,11,4,7,34903,63163,37717,18439,58680,10895,1,8/9/17,Warrior
Zarya,8,19,14,3,11,4,7,34945,63208,38365,18684,58648,10938,1,8/10/17,Warrior
Zarya,8,19,14,3,11,4,7,34888,64507,38626,18825,59563,11051,1,8/11/17,Warrior
Zarya,8,19,14,3,11,4,7,34906,63439,38242,18764,59252,10902,1,8/12/17,Warrior
Zarya,8,19,14,3,11,4,7,34562,63179,38279,18685,58569,10893,1,8/13/17,Warrior
D.Va,8,20,14,3,11,4,9,40732,80027,14,668,79762,12372,1,7/14/17,Warrior
D.Va,8,20,15,3,11,4,9,40604,80723,22,669,79789,12454,1,7/15/17,Warrior
D.Va,8,20,15,3,11,4,9,40100,80671,23,642,79094,12544,1,7/16/17,Warrior
D.Va,8,20,15,3,11,4,9,40133,81100,22,719,79172,12538,1,7/17/17,Warrior
D.Va,9,20,15,3,11,5,9,40683,81976,24,709,79669,12765,1,7/18/17,Warrior
D.Va,9,20,15,3,11,4,9,40135,80880,23,706,78462,12706,1,7/19/17,Warrior
D.Va,8,20,15,3,12,5,9,40293,81808,24,707,78738,12910,1,7/20/17,Warrior
D.Va,8,20,15,3,11,4,9,40213,81890,30,715,78459,12859,1,7/21/17,Warrior
D.Va,8,20,15,3,12,4,9,40054,82204,19,714,78993,12875,1,7/22/17,Warrior
D.Va,8,20,15,3,11,5,9,40030,81883,22,736,79067,12876,1,7/23/17,Warrior
D.Va,9,20,15,3,11,5,9,40062,82787,21,764,79429,12941,1,7/24/17,Warrior
D.Va,8,20,15,3,11,4,9,39572,80527,17,729,78462,12772,1,7/25/17,Warrior
D.Va,8,20,15,3,11,4,9,39841,81058,22,707,79219,12628,1,7/26/17,Warrior
D.Va,9,20,15,3,11,4,9,39498,80570,16,694,78325,12547,1,7/27/17,Warrior
D.Va,9,20,15,3,11,4,9,39959,80082,20,747,78338,12553,1,7/28/17,Warrior
D.Va,9,20,15,3,11,5,9,40074,81513,17,777,79526,12675,1,7/29/17,Warrior
D.Va,8,20,15,3,11,5,9,39574,81108,20,733,78940,12628,1,7/30/17,Warrior
D.Va,9,20,15,3,11,4,9,39495,81316,21,726,78653,12669,1,7/31/17,Warrior
D.Va,9,20,15,3,11,4,9,39358,81534,30,722,78099,12642,1,8/1/17,Warrior
D.Va,9,20,15,3,11,4,9,39307,81458,23,721,78186,12663,1,8/2/17,Warrior
D.Va,9,20,15,3,11,4,9,39539,81162,21,765,78307,12673,1,8/3/17,Warrior
D.Va,9,20,15,3,11,4,9,39364,81479,26,754,78247,12612,1,8/4/17,Warrior
D.Va,9,20,15,3,11,4,9,39307,80419,22,780,77950,12586,1,8/5/17,Warrior
D.Va,8,20,15,3,11,4,9,39379,80742,23,756,78257,12580,1,8/6/17,Warrior
D.Va,8,20,15,3,11,5,9,39618,81583,24,763,78865,12587,1,8/7/17,Warrior
D.Va,5,20,15,3,11,4,9,38201,77382,23,724,76002,12576,1,8/8/17,Warrior
D.Va,4,20,15,3,11,5,9,36849,78927,12,695,72435,12578,1,8/9/17,Warrior
D.Va,5,20,15,3,11,5,9,36491,79614,11,707,73139,12708,1,8/10/17,Warrior
D.Va,5,20,15,3,11,4,9,36475,79983,14,674,73222,12674,1,8/11/17,Warrior
D.Va,5,20,15,3,11,4,9,36221,80230,11,692,73145,12676,1,8/12/17,Warrior
D.Va,5,20,15,3,11,4,9,36164,80769,11,761,73535,12814,1,8/13/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/14/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/15/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/16/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/17/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/18/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/19/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/20/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/21/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/22/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/23/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/24/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/25/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/26/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/27/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/28/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/29/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/30/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/31/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/1/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/2/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/3/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/4/17,Warrior
Garrosh,2,18,9,0,8,6,3,21212,25671,0,6875,44694,7117,0,8/5/17,Warrior
Garrosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/6/17,Warrior
Garrosh,2,18,13,3,10,4,7,26403,32249,0,7704,51641,8348,2,8/7/17,Warrior
Garrosh,1,20,17,3,14,5,8,29665,34344,19,9621,53919,10614,1,8/8/17,Warrior
Garrosh,2,20,17,3,14,5,8,29651,35562,20,9579,19977,10775,1,8/9/17,Warrior
Garrosh,3,20,17,3,14,4,9,29449,36372,20,9587,32539,10800,1,8/10/17,Warrior
Garrosh,4,20,17,3,14,4,9,29926,36804,20,9631,53656,10795,1,8/11/17,Warrior
Garrosh,4,20,17,3,14,4,9,30199,37008,22,9684,53721,10791,1,8/12/17,Warrior
Garrosh,5,20,17,3,14,4,9,30345,37566,20,9750,53723,10870,1,8/13/17,Warrior
Brightwing,11,19,14,1,12,3,8,21410,42718,67571,3,0,10113,2,7/14/17,Support
Brightwing,11,19,14,1,12,3,8,21218,42852,66767,1,0,10121,2,7/15/17,Support
Brightwing,11,19,14,1,12,3,8,21008,43171,66891,3,0,10134,2,7/16/17,Support
Brightwing,11,19,14,1,12,3,8,21089,42931,66960,4,0,10146,2,7/17/17,Support
Brightwing,11,19,14,1,12,3,9,21019,43206,67167,6,0,10215,2,7/18/17,Support
Brightwing,11,19,14,1,12,3,8,21111,43259,66798,4,0,10244,2,7/19/17,Support
Brightwing,11,19,14,1,12,3,8,21407,43010,67414,7,0,10225,2,7/20/17,Support
Brightwing,11,19,14,1,12,3,8,21158,43085,66561,6,0,10202,2,7/21/17,Support
Brightwing,11,19,14,1,12,3,8,21235,43476,66644,9,0,10168,2,7/22/17,Support
Brightwing,11,19,14,1,12,3,8,21199,43308,66590,4,0,10153,2,7/23/17,Support
Brightwing,11,19,14,1,12,3,8,20976,42994,66388,2,0,10144,2,7/24/17,Support
Brightwing,9,19,14,1,12,3,8,21058,42144,66741,6,0,10170,2,7/25/17,Support
Brightwing,9,19,14,1,12,3,8,21238,42545,66331,4,0,10184,2,7/26/17,Support
Brightwing,9,19,14,1,12,3,8,21355,42679,66412,4,0,10226,2,7/27/17,Support
Brightwing,9,19,14,1,12,3,8,21044,42262,65851,4,0,10126,2,7/28/17,Support
Brightwing,9,19,14,1,12,3,9,21288,42002,66887,4,0,10199,2,7/29/17,Support
Brightwing,9,19,14,1,12,3,8,21210,42311,66673,4,0,10186,2,7/30/17,Support
Brightwing,9,19,14,1,12,3,8,21087,42325,66598,4,0,10182,2,7/31/17,Support
Brightwing,11,19,14,1,12,3,8,20906,43189,66048,3,0,10121,2,8/1/17,Support
Brightwing,11,19,14,1,12,3,8,20817,43145,65701,4,0,10046,2,8/2/17,Support
Brightwing,11,19,14,1,12,3,8,21008,42943,66363,4,0,10067,2,8/3/17,Support
Brightwing,11,19,14,1,12,3,8,20927,43274,66792,4,0,10153,2,8/4/17,Support
Brightwing,11,19,14,1,12,3,8,21265,43578,66193,4,0,10138,2,8/5/17,Support
Brightwing,11,19,14,1,12,3,9,21453,43507,66579,5,0,10151,2,8/6/17,Support
Brightwing,11,19,14,1,12,3,8,21267,43409,65974,3,0,10068,2,8/7/17,Support
Brightwing,11,19,14,1,12,3,8,21242,43102,66412,2,0,10063,2,8/8/17,Support
Brightwing,10,19,14,1,12,3,9,21826,43270,65641,6,0,10111,2,8/9/17,Support
Brightwing,11,19,14,1,12,3,9,21159,44197,65206,4,0,10103,2,8/10/17,Support
Brightwing,11,19,14,1,12,3,8,20909,44205,64409,5,0,10088,2,8/11/17,Support
Brightwing,11,19,14,1,12,3,8,20717,43920,64547,5,0,10015,2,8/12/17,Support
Brightwing,11,19,14,1,12,3,8,21199,45157,65561,2,0,10254,2,8/13/17,Support
Kharazim,9,19,14,3,11,3,8,27899,33384,56992,15,0,10249,2,7/14/17,Support
Kharazim,9,19,14,3,10,3,8,27963,33533,55292,23,0,10125,2,7/15/17,Support
Kharazim,9,19,14,3,10,3,8,27742,33308,56422,19,0,10158,2,7/16/17,Support
Kharazim,9,19,14,3,10,3,8,27701,33323,56877,27,0,10199,2,7/17/17,Support
Kharazim,10,19,14,3,11,3,8,27788,33225,57185,27,0,10259,2,7/18/17,Support
Kharazim,10,19,14,3,11,3,8,27302,33166,57070,27,0,10130,2,7/19/17,Support
Kharazim,9,19,14,3,11,3,8,27742,33585,57021,21,0,10180,2,7/20/17,Support
Kharazim,10,19,14,3,11,3,8,27803,33380,56943,21,0,10201,2,7/21/17,Support
Kharazim,10,19,14,3,11,3,8,27703,33264,57648,21,0,10240,2,7/22/17,Support
Kharazim,10,19,14,3,10,3,8,27471,33062,57191,22,0,10118,2,7/23/17,Support
Kharazim,10,19,14,3,11,3,8,27514,33439,57824,13,0,10224,2,7/24/17,Support
Kharazim,10,19,14,3,11,3,8,27141,33104,57142,29,0,10169,2,7/25/17,Support
Kharazim,10,19,14,3,10,3,8,27377,33458,56021,16,0,10180,2,7/26/17,Support
Kharazim,10,19,14,3,10,3,8,27308,33449,56729,18,0,10161,2,7/27/17,Support
Kharazim,10,19,14,3,10,3,8,27504,33561,56941,16,0,10222,2,7/28/17,Support
Kharazim,10,19,14,3,11,3,8,27460,32908,56826,22,0,10134,2,7/29/17,Support
Kharazim,10,19,14,3,11,3,8,27310,33469,57424,27,0,10227,2,7/30/17,Support
Kharazim,10,19,14,3,11,3,8,27537,33671,56805,23,0,10240,2,7/31/17,Support
Kharazim,7,19,14,3,10,3,8,27990,33498,53721,22,0,10216,2,8/1/17,Support
Kharazim,7,19,14,3,10,3,8,27805,33486,53341,21,0,10169,2,8/2/17,Support
Kharazim,7,19,13,3,10,3,8,27620,33070,53906,18,0,10118,2,8/3/17,Support
Kharazim,8,19,14,3,10,3,8,27399,32889,53490,17,0,10044,2,8/4/17,Support
Kharazim,8,19,14,3,10,4,8,27744,33367,54464,24,0,10148,2,8/5/17,Support
Kharazim,8,19,14,3,10,3,8,27569,33338,55099,30,0,10143,2,8/6/17,Support
Kharazim,8,19,14,3,10,3,8,27716,33222,54407,24,0,10144,2,8/7/17,Support
Kharazim,9,19,13,3,10,3,8,27520,33113,55830,29,0,10012,2,8/8/17,Support
Kharazim,9,19,14,3,11,3,8,27206,32429,56379,23,0,10063,2,8/9/17,Support
Kharazim,10,19,15,3,11,3,9,27180,32898,56995,17,0,10261,2,8/10/17,Support
Kharazim,10,19,14,3,11,3,8,26879,32885,55470,27,0,10091,2,8/11/17,Support
Kharazim,10,19,14,3,11,3,9,27313,33278,56349,19,0,10227,2,8/12/17,Support
Kharazim,10,19,14,3,11,3,8,27019,32913,55268,17,0,10228,2,8/13/17,Support
LiLi,11,19,14,1,12,2,9,29770,34275,57435,2523,0,9956,1,7/14/17,Support
LiLi,11,19,14,1,12,2,9,30155,34321,57816,2616,0,10066,1,7/15/17,Support
LiLi,11,19,14,1,12,2,9,29267,33939,57579,2407,0,9965,1,7/16/17,Support
LiLi,10,19,14,1,12,2,9,29775,34097,57982,2582,0,10035,1,7/17/17,Support
LiLi,10,19,15,1,13,2,9,29454,33785,57992,2536,0,10099,1,7/18/17,Support
LiLi,10,19,14,1,12,2,9,28935,33456,57571,2489,0,9968,1,7/19/17,Support
LiLi,9,19,15,1,13,2,9,29390,33512,57827,2438,0,10093,1,7/20/17,Support
LiLi,10,19,14,1,12,2,9,29215,33152,57910,2416,0,9991,1,7/21/17,Support
LiLi,10,19,15,1,13,2,10,29116,33672,58203,2509,0,10091,1,7/22/17,Support
LiLi,10,19,15,1,13,2,10,29062,33262,58193,2498,0,10017,1,7/23/17,Support
LiLi,10,19,14,1,12,2,9,29335,33599,58368,2467,0,10089,1,7/24/17,Support
LiLi,11,19,14,1,12,2,9,29335,33754,57848,2308,0,9990,1,7/25/17,Support
LiLi,11,19,14,1,12,2,9,29900,34522,57761,2542,0,10020,1,7/26/17,Support
LiLi,11,19,14,1,12,2,9,29795,34233,57649,2406,0,9975,1,7/27/17,Support
LiLi,11,19,14,1,12,2,9,29701,34137,58235,2435,0,10026,1,7/28/17,Support
LiLi,11,19,14,1,12,2,9,29305,34237,58597,2542,0,10085,1,7/29/17,Support
LiLi,11,19,14,1,12,2,9,29494,34501,57870,2445,0,10054,1,7/30/17,Support
LiLi,11,19,14,1,12,2,9,29490,34514,58466,2390,0,10065,1,7/31/17,Support
LiLi,11,19,14,1,12,2,9,29487,34191,57860,2533,0,9998,1,8/1/17,Support
LiLi,11,19,14,1,12,2,9,29178,33541,57079,2326,0,9843,1,8/2/17,Support
LiLi,11,19,14,1,12,2,9,29385,34213,57381,2518,0,9905,1,8/3/17,Support
LiLi,11,19,14,1,12,2,9,29311,33997,57585,2531,0,9935,1,8/4/17,Support
LiLi,11,19,14,1,12,2,9,29696,34249,57696,2521,0,9933,1,8/5/17,Support
LiLi,11,19,14,1,12,2,9,29626,33783,58007,2412,0,9952,1,8/6/17,Support
LiLi,11,19,14,1,12,2,9,29510,34020,57840,2506,0,9932,1,8/7/17,Support
LiLi,10,19,14,1,12,2,9,29790,33547,57405,2282,0,9910,1,8/8/17,Support
LiLi,9,19,15,2,13,2,10,28693,32470,56322,2331,0,9962,1,8/9/17,Support
LiLi,10,19,15,2,13,2,9,27806,32071,56443,2283,0,9938,1,8/10/17,Support
LiLi,10,19,14,1,12,2,9,27731,32658,55889,2242,0,9902,1,8/11/17,Support
LiLi,10,19,14,1,12,2,9,27745,32787,56810,2266,0,9963,1,8/12/17,Support
LiLi,10,19,14,1,12,2,9,28099,33558,56950,2510,0,10110,1,8/13/17,Support
Malfurion,10,19,14,2,12,3,9,25101,43982,52521,3,0,9951,1,7/14/17,Support
Malfurion,10,19,14,2,12,3,9,25272,44162,52029,7,0,9956,1,7/15/17,Support
Malfurion,10,19,15,2,12,3,9,25261,44350,52762,4,0,9991,1,7/16/17,Support
Malfurion,10,19,14,2,12,3,9,25311,44471,52796,4,0,10000,1,7/17/17,Support
Malfurion,11,19,15,2,12,3,9,25431,44611,53031,5,0,9994,1,7/18/17,Support
Malfurion,11,19,15,2,12,3,9,25292,44869,53020,6,0,9982,1,7/19/17,Support
Malfurion,11,19,15,2,12,3,9,25326,44931,53099,6,0,9991,1,7/20/17,Support
Malfurion,11,19,14,2,12,3,9,25108,44851,52575,10,0,9954,1,7/21/17,Support
Malfurion,11,19,15,2,12,3,9,25341,44707,52785,7,0,9982,1,7/22/17,Support
Malfurion,11,19,15,2,12,3,9,25393,44895,53118,8,0,9965,1,7/23/17,Support
Malfurion,11,19,14,2,12,3,9,25287,44949,53484,5,0,9977,1,7/24/17,Support
Malfurion,11,19,14,2,12,3,9,25058,44896,52670,4,0,9921,1,7/25/17,Support
Malfurion,11,19,14,2,12,3,9,25151,44637,52526,4,0,9918,1,7/26/17,Support
Malfurion,11,19,14,2,12,3,9,25187,43966,52923,2,0,9873,1,7/27/17,Support
Malfurion,11,19,14,2,12,3,9,25085,44113,52844,6,0,9916,1,7/28/17,Support
Malfurion,11,19,15,2,12,3,9,25142,44018,52668,7,0,9922,1,7/29/17,Support
Malfurion,11,19,15,2,12,3,9,25198,44277,52686,5,0,9962,1,7/30/17,Support
Malfurion,11,19,14,2,12,3,9,25153,44323,52729,5,0,9967,1,7/31/17,Support
Malfurion,10,19,15,2,12,3,9,24948,43685,52507,3,0,9977,1,8/1/17,Support
Malfurion,10,19,14,2,12,3,9,24909,43620,51837,4,0,9878,1,8/2/17,Support
Malfurion,10,19,14,2,12,3,9,24895,43505,51948,7,0,9880,1,8/3/17,Support
Malfurion,10,19,14,2,12,3,9,24907,43382,51489,6,0,9846,1,8/4/17,Support
Malfurion,10,19,15,2,12,3,9,24982,43729,52061,5,0,9883,1,8/5/17,Support
Malfurion,10,19,15,2,12,3,9,24972,43638,52014,6,0,9873,1,8/6/17,Support
Malfurion,11,19,15,2,12,3,9,25215,44148,52371,9,0,9912,1,8/7/17,Support
Malfurion,11,19,14,2,12,3,9,25294,43269,52472,8,0,9782,1,8/8/17,Support
Malfurion,11,19,15,2,13,3,9,25151,43102,50947,6,0,9881,1,8/9/17,Support
Malfurion,11,19,15,2,12,3,9,24956,42760,51519,7,0,9921,1,8/10/17,Support
Malfurion,11,19,15,2,13,3,9,24430,42394,51220,6,0,9865,1,8/11/17,Support
Malfurion,11,19,15,2,12,3,9,24379,42926,50943,9,0,9909,1,8/12/17,Support
Malfurion,11,19,14,2,12,3,9,24092,42245,50818,3,0,9838,1,8/13/17,Support
Rehgar,9,19,14,2,11,3,8,21228,42698,50835,2959,0,9935,2,7/14/17,Support
Rehgar,9,19,14,2,11,3,8,20878,43407,50332,3067,0,9986,2,7/15/17,Support
Rehgar,9,19,14,2,11,3,8,20841,43461,50728,3089,0,9970,2,7/16/17,Support
Rehgar,9,19,14,2,11,3,8,20880,43446,50998,3035,0,9974,2,7/17/17,Support
Rehgar,11,19,14,2,11,3,8,20784,43720,51803,3178,0,9878,2,7/18/17,Support
Rehgar,11,19,14,2,11,3,8,20628,44191,52057,3084,0,9840,2,7/19/17,Support
Rehgar,11,19,14,2,11,3,8,21158,44582,52537,3301,0,9987,2,7/20/17,Support
Rehgar,11,19,14,2,11,3,8,21017,44440,52100,3268,0,9923,2,7/21/17,Support
Rehgar,11,19,14,2,11,3,8,21028,44657,52479,3309,0,9961,2,7/22/17,Support
Rehgar,11,19,14,2,11,3,8,21118,44722,52801,3404,0,9963,2,7/23/17,Support
Rehgar,11,19,14,2,11,3,8,20890,44804,52805,3310,0,9939,2,7/24/17,Support
Rehgar,12,19,14,2,11,3,8,20434,43622,52913,3282,0,9846,2,7/25/17,Support
Rehgar,12,19,14,2,11,3,8,20516,43828,52603,3271,0,9891,2,7/26/17,Support
Rehgar,12,19,14,2,11,3,9,20788,44545,53238,3396,0,9938,2,7/27/17,Support
Rehgar,12,19,14,2,11,3,8,20556,43652,52409,3298,0,9845,2,7/28/17,Support
Rehgar,12,19,14,2,11,3,9,20907,44491,53025,3365,0,9955,2,7/29/17,Support
Rehgar,11,19,14,2,11,3,8,20759,44196,52960,3254,0,9956,2,7/30/17,Support
Rehgar,11,19,14,2,11,3,8,20641,44399,52809,3288,0,9927,2,7/31/17,Support
Rehgar,12,19,14,2,11,3,8,20675,44353,52261,3373,0,9841,2,8/1/17,Support
Rehgar,12,19,14,2,11,3,8,20604,44549,52312,3252,0,9825,2,8/2/17,Support
Rehgar,12,19,14,2,11,3,8,20676,44751,52427,3305,0,9839,2,8/3/17,Support
Rehgar,12,19,14,2,11,3,8,20768,44533,52108,3338,0,9864,2,8/4/17,Support
Rehgar,11,19,14,2,11,3,8,21036,44327,52144,3387,0,9893,2,8/5/17,Support
Rehgar,11,19,14,2,11,3,8,21116,44885,52411,3363,0,9939,2,8/6/17,Support
Rehgar,12,19,14,2,11,3,8,20637,44414,52660,3354,0,9844,2,8/7/17,Support
Rehgar,12,19,14,2,11,3,8,20574,43533,52851,3305,0,9691,2,8/8/17,Support
Rehgar,11,19,15,2,11,3,9,20934,43094,51662,3121,0,9895,2,8/9/17,Support
Rehgar,12,19,14,2,11,3,9,20469,42939,52385,3114,0,9898,3,8/10/17,Support
Rehgar,12,19,14,2,11,3,9,20184,42961,51130,3062,0,9832,3,8/11/17,Support
Rehgar,12,19,14,2,11,3,9,20256,43138,50700,3111,0,9822,3,8/12/17,Support
Rehgar,12,19,14,2,11,3,9,20334,43976,50957,3170,0,9956,3,8/13/17,Support
Tassadar,10,20,14,2,11,3,9,36141,79364,28433,19502,0,12145,1,7/14/17,Support
Tassadar,10,19,14,2,11,3,9,35759,78993,27850,19037,0,12086,1,7/15/17,Support
Tassadar,10,20,14,2,11,3,9,35708,79218,28010,19095,0,12139,1,7/16/17,Support
Tassadar,10,20,14,2,11,2,9,35335,79539,27973,19149,0,12142,1,7/17/17,Support
Tassadar,9,20,14,2,12,3,9,34974,78722,27748,18946,0,12325,1,7/18/17,Support
Tassadar,9,20,14,2,12,3,9,34680,78869,27424,18687,0,12276,1,7/19/17,Support
Tassadar,9,20,14,2,12,3,9,35119,79613,28024,19152,0,12462,1,7/20/17,Support
Tassadar,9,20,14,2,12,3,9,34310,79568,27609,18825,0,12397,1,7/21/17,Support
Tassadar,9,20,14,2,12,3,9,34599,79189,27711,18944,0,12298,1,7/22/17,Support
Tassadar,9,20,14,2,12,3,9,34442,79758,27753,18975,0,12364,1,7/23/17,Support
Tassadar,9,20,14,2,12,3,9,34674,80505,27943,19060,0,12456,1,7/24/17,Support
Tassadar,10,20,14,2,11,3,9,34358,80799,27897,18965,0,12352,1,7/25/17,Support
Tassadar,10,20,14,2,11,2,9,35153,80892,27860,19018,0,12240,1,7/26/17,Support
Tassadar,10,20,14,2,11,3,9,35514,80918,27858,19066,0,12229,1,7/27/17,Support
Tassadar,10,20,14,2,11,3,9,34860,80327,27740,18948,0,12191,1,7/28/17,Support
Tassadar,10,20,14,2,11,3,9,35018,80186,27807,18928,0,12164,1,7/29/17,Support
Tassadar,10,20,14,2,11,3,9,35017,80491,27800,19000,0,12264,1,7/30/17,Support
Tassadar,10,20,14,2,11,3,9,35156,80986,28023,19176,0,12238,1,7/31/17,Support
Tassadar,10,20,14,2,11,3,9,34833,80126,27660,18969,0,12189,1,8/1/17,Support
Tassadar,10,19,14,2,11,3,9,34706,80982,27586,18844,0,12130,1,8/2/17,Support
Tassadar,10,20,14,2,11,3,9,34555,80687,27577,18845,0,12181,1,8/3/17,Support
Tassadar,10,20,14,2,11,3,9,34487,79917,27665,18844,0,12162,1,8/4/17,Support
Tassadar,11,20,14,2,11,3,9,34855,80500,27838,19072,0,12182,1,8/5/17,Support
Tassadar,10,20,14,2,11,3,9,34854,81073,27696,18982,0,12304,1,8/6/17,Support
Tassadar,11,20,14,2,11,3,9,34713,80473,27851,19024,0,12202,1,8/7/17,Support
Tassadar,11,20,14,2,11,2,9,34628,79595,27691,18874,0,12178,1,8/8/17,Support
Tassadar,10,19,15,2,12,2,9,34148,79855,27087,18365,0,12367,1,8/9/17,Support
Tassadar,10,19,15,2,12,2,9,34405,80451,27409,18581,0,12426,1,8/10/17,Support
Tassadar,11,20,14,2,12,2,9,33548,80546,27039,18379,0,12419,1,8/11/17,Support
Tassadar,11,19,14,2,12,3,9,33580,80157,26946,18226,0,12314,1,8/12/17,Support
Tassadar,11,20,14,2,12,2,9,33569,80789,27073,18461,0,12465,1,8/13/17,Support
Tyrande,11,20,16,3,12,3,9,42062,40471,27454,21,0,10874,1,7/14/17,Support
Tyrande,11,20,16,3,12,3,9,41382,39653,27124,16,0,10761,1,7/15/17,Support
Tyrande,11,20,16,3,12,3,9,41266,39631,27558,17,0,10873,1,7/16/17,Support
Tyrande,11,20,16,3,12,3,9,40778,39725,27822,19,0,10925,1,7/17/17,Support
Tyrande,10,20,16,3,12,3,9,40816,39691,27756,23,0,11085,1,7/18/17,Support
Tyrande,10,20,16,3,12,3,9,40282,39608,27652,23,0,11066,1,7/19/17,Support
Tyrande,10,20,16,3,12,3,9,40689,40199,28195,22,0,11220,1,7/20/17,Support
Tyrande,10,20,16,3,12,3,9,40062,39187,27801,19,0,11041,1,7/21/17,Support
Tyrande,10,20,16,3,13,3,9,39880,39721,27862,21,0,11135,1,7/22/17,Support
Tyrande,10,20,16,3,12,3,9,39984,39543,27769,23,0,11089,1,7/23/17,Support
Tyrande,10,20,16,3,12,3,9,40182,39856,28319,20,0,11174,1,7/24/17,Support
Tyrande,11,20,16,3,12,3,9,39995,39211,28064,18,0,10965,1,7/25/17,Support
Tyrande,12,20,16,3,12,3,9,40960,39363,27846,20,0,10936,1,7/26/17,Support
Tyrande,12,20,16,3,12,3,9,41668,39487,28144,18,0,10960,1,7/27/17,Support
Tyrande,11,20,16,3,12,3,9,41208,39155,28161,18,0,10956,1,7/28/17,Support
Tyrande,11,20,16,3,12,3,9,40941,38825,27713,14,0,10877,1,7/29/17,Support
Tyrande,11,20,16,3,12,3,9,41235,39343,28168,15,0,11016,1,7/30/17,Support
Tyrande,11,20,16,3,12,3,9,40919,39439,28110,18,0,10987,1,7/31/17,Support
Tyrande,12,20,16,3,12,3,9,40633,39348,27749,16,0,10870,1,8/1/17,Support
